Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
,,,2022-08-08 13:58:45.143,-0.135,-0.024
,,,2022-08-08 13:58:45.643,-0.123,-0.035
,,,2022-08-08 13:58:46.142,-0.105,-0.014
,,,2022-08-08 13:58:46.645,-0.122,-0.056
,,,2022-08-08 13:58:47.143,-0.108,-0.04
,,,2022-08-08 13:58:47.642,-0.195,-0.026
,,,2022-08-08 13:58:48.142,-0.16,-0.021
,,,2022-08-08 13:58:48.641,-0.175,-0.019
,,,2022-08-08 13:58:49.141,-0.148,-0.033
,,,2022-08-08 13:58:49.643,-0.16,-0.048
,,,2022-08-08 13:58:50.143,-0.145,-0.016
,,,2022-08-08 13:58:50.643,-0.147,-0.028
,,,2022-08-08 13:58:51.142,-0.17,-0.019
,,,2022-08-08 13:58:51.642,-0.177,-0.026
,,,2022-08-08 13:58:52.142,-0.105,-0.038
,,,2022-08-08 13:58:52.643,-0.11,-0.024
,,,2022-08-08 13:58:53.142,-0.113,-0.033
,,,2022-08-08 13:58:53.643,-0.122,-0.043
,,,2022-08-08 13:58:54.142,-0.113,-0.028
,,,2022-08-08 13:58:54.641,-0.13,-0.029
,,,2022-08-08 13:58:55.141,-0.157,-0.029
,,,2022-08-08 13:58:55.642,-0.123,-0.028
,,,2022-08-08 13:58:56.142,-0.105,-0.016
,,,2022-08-08 13:58:56.642,-0.128,-0.026
,,,2022-08-08 13:58:57.142,-0.127,-0.033
,,,2022-08-08 13:58:57.642,-0.148,-0.06
,,,2022-08-08 13:58:58.143,-0.19,-0.05
,,,2022-08-08 13:58:58.643,-0.09,-0.019
,,,2022-08-08 13:58:59.141,-0.083,-0.024
,,,2022-08-08 13:58:59.642,-0.103,-0.028
,,,2022-08-08 13:59:00.142,-0.147,-0.05
,,,2022-08-08 13:59:00.642,-0.153,-0.023
,,,2022-08-08 13:59:01.142,-0.113,-0.024
,,,2022-08-08 13:59:01.643,-0.18,-0.038
,,,2022-08-08 13:59:02.142,-0.192,-0.028
,,,2022-08-08 13:59:02.642,-0.14,-0.014
,,,2022-08-08 13:59:03.141,-0.091,-0.038
,,,2022-08-08 13:59:03.642,-0.157,-0.04
,,,2022-08-08 13:59:04.142,-0.128,-0.048
,,,2022-08-08 13:59:04.642,-0.123,-0.014
,,,2022-08-08 13:59:05.143,-0.199,-0.016
,,,2022-08-08 13:59:05.641,-0.148,-0.06
,,,2022-08-08 13:59:06.141,-0.204,-0.035
,,,2022-08-08 13:59:06.642,-0.127,-0.041
,,,2022-08-08 13:59:07.143,-0.118,-0.016
,,,2022-08-08 13:59:07.642,-0.122,-0.051
,,,2022-08-08 13:59:08.142,-0.132,-0.019
,,,2022-08-08 13:59:08.642,-0.106,-0.029
,,,2022-08-08 13:59:09.142,-0.157,-0.016
,,,2022-08-08 13:59:09.644,-0.199,-0.026
,,,2022-08-08 13:59:10.143,-0.123,-0.053
,,,2022-08-08 13:59:10.644,-0.133,-0.016
,,,2022-08-08 13:59:11.142,-0.173,-0.019
,,,2022-08-08 13:59:11.644,-0.15,-0.028
,,,2022-08-08 13:59:12.142,-0.143,-0.05
,,,2022-08-08 13:59:12.642,-0.234,-0.016
,,,2022-08-08 13:59:13.142,-0.125,-0.056
,,,2022-08-08 13:59:13.642,-0.133,-0.05
,,,2022-08-08 13:59:14.143,-0.178,-0.021
,,,2022-08-08 13:59:14.641,-0.153,-0.05
,,,2022-08-08 13:59:15.142,-0.167,-0.026
,,,2022-08-08 13:59:15.644,-0.155,-0.019
,,,2022-08-08 13:59:16.143,-0.163,-0.048
,,,2022-08-08 13:59:16.643,-0.162,-0.051
,,,2022-08-08 13:59:17.143,-0.158,-0.014
,,,2022-08-08 13:59:17.643,-0.192,-0.019
,,,2022-08-08 13:59:18.142,-0.222,-0.043
,,,2022-08-08 13:59:18.642,-0.153,-0.019
,,,2022-08-08 13:59:19.142,-0.19,-0.019
,,,2022-08-08 13:59:19.642,-0.158,-0.046
,,,2022-08-08 13:59:20.141,-0.118,-0.029
,,,2022-08-08 13:59:20.641,-0.157,-0.045
,,,2022-08-08 13:59:21.142,-0.148,-0.009
,,,2022-08-08 13:59:21.642,-0.08,-0.033
,,,2022-08-08 13:59:22.142,-0.096,-0.033
,,,2022-08-08 13:59:22.643,-0.18,-0.024
,,,2022-08-08 13:59:23.143,-0.138,-0.019
,,,2022-08-08 13:59:23.642,-0.13,-0.024
,,,2022-08-08 13:59:24.143,-0.152,-0.046
,,,2022-08-08 13:59:24.643,-0.152,-0.031
,,,2022-08-08 13:59:25.143,-0.138,-0.043
,,,2022-08-08 13:59:25.643,-0.086,-0.028
,,,2022-08-08 13:59:26.142,-0.12,-0.041
,,,2022-08-08 13:59:26.642,-0.117,-0.013
,,,2022-08-08 13:59:27.142,-0.152,-0.033
,,,2022-08-08 13:59:27.642,-0.105,-0.028
,,,2022-08-08 13:59:28.142,-0.103,-0.031
,,,2022-08-08 13:59:28.642,-0.168,-0.014
,,,2022-08-08 13:59:29.142,-0.095,-0.051
,,,2022-08-08 13:59:29.642,-0.105,-0.041
,,,2022-08-08 13:59:30.142,-0.13,-0.023
,,,2022-08-08 13:59:30.642,-0.13,-0.05
,,,2022-08-08 13:59:31.142,-0.167,-0.036
,,,2022-08-08 13:59:31.643,-0.145,-0.014
,,,2022-08-08 13:59:32.143,-0.13,-0.013
,,,2022-08-08 13:59:32.642,-0.127,-0.033
,,,2022-08-08 13:59:33.142,-0.137,-0.036
,,,2022-08-08 13:59:33.643,-0.076,-0.026
,,,2022-08-08 13:59:34.141,-0.168,-0.023
,,,2022-08-08 13:59:34.641,-0.133,-0.014
,,,2022-08-08 13:59:35.142,-0.145,-0.016
,,,2022-08-08 13:59:35.642,-0.175,-0.014
,,,2022-08-08 13:59:36.142,-0.173,-0.031
,,,2022-08-08 13:59:36.642,-0.13,-0.033
,,,2022-08-08 13:59:37.142,-0.175,-0.038
,,,2022-08-08 13:59:37.642,-0.204,-0.013
,,,2022-08-08 13:59:38.142,-0.138,-0.028
,,,2022-08-08 13:59:38.642,-0.155,-0.019
,,,2022-08-08 13:59:39.143,-0.143,-0.048
,,,2022-08-08 13:59:39.643,-0.118,-0.038
,,,2022-08-08 13:59:40.143,-0.204,-0.026
,,,2022-08-08 13:59:40.644,-0.118,-0.033
,,,2022-08-08 13:59:41.143,-0.158,-0.023
,,,2022-08-08 13:59:41.642,-0.11,-0.026
,,,2022-08-08 13:59:42.141,-0.145,-0.018
,,,2022-08-08 13:59:42.641,-0.117,-0.019
,,,2022-08-08 13:59:43.141,-0.135,-0.028
,,,2022-08-08 13:59:43.641,-0.142,-0.04
,,,2022-08-08 13:59:44.141,-0.1,-0.024
,,,2022-08-08 13:59:44.642,-0.13,-0.031
,,,2022-08-08 13:59:45.143,-0.207,-0.014
,,,2022-08-08 13:59:45.643,-0.148,-0.035
,,,2022-08-08 13:59:46.141,-0.17,-0.018
,,,2022-08-08 13:59:46.641,-0.128,-0.051
,,,2022-08-08 13:59:47.142,-0.152,-0.021
,,,2022-08-08 13:59:47.642,-0.115,-0.026
,,,2022-08-08 13:59:48.144,-0.147,-0.021
,,,2022-08-08 13:59:48.642,-0.173,-0.019
,,,2022-08-08 13:59:49.144,-0.153,-0.033
,,,2022-08-08 13:59:49.644,-0.15,-0.05
,,,2022-08-08 13:59:50.142,-0.132,-0.023
,,,2022-08-08 13:59:50.642,-0.086,-0.021
,,,2022-08-08 13:59:51.142,-0.117,-0.046
,,,2022-08-08 13:59:51.642,-0.13,-0.026
,,,2022-08-08 13:59:52.141,-0.152,-0.046
,,,2022-08-08 13:59:52.641,-0.14,-0.036
,,,2022-08-08 13:59:53.142,-0.188,-0.045
,,,2022-08-08 13:59:53.643,-0.173,-0.028
,,,2022-08-08 13:59:54.144,-0.21,-0.014
,,,2022-08-08 13:59:54.643,-0.133,-0.033
,,,2022-08-08 13:59:55.142,-0.081,-0.021
,,,2022-08-08 13:59:55.642,-0.187,-0.009
,,,2022-08-08 13:59:56.142,-0.13,-0.009
,,,2022-08-08 13:59:56.643,-0.155,-0.014
,,,2022-08-08 13:59:57.143,-0.163,-0.016
,,,2022-08-08 13:59:57.642,-0.172,-0.019
,,,2022-08-08 13:59:58.142,-0.138,-0.028
,,,2022-08-08 13:59:58.642,-0.157,-0.038
,,,2022-08-08 13:59:59.142,-0.165,-0.048
,,,2022-08-08 13:59:59.642,-0.165,-0.026
,,,2022-08-08 14:00:00.143,-0.1,-0.051
,,,2022-08-08 14:00:00.642,-0.122,-0.016
,,,2022-08-08 14:00:01.143,-0.113,-0.021
,,,2022-08-08 14:00:01.643,-0.163,-0.019
,,,2022-08-08 14:00:02.142,-0.135,-0.036
,,,2022-08-08 14:00:02.643,-0.113,-0.013
,,,2022-08-08 14:00:03.144,-0.138,-0.016
,,,2022-08-08 14:00:03.643,-0.158,-0.019
,,,2022-08-08 14:00:04.145,-0.14,-0.038
,,,2022-08-08 14:00:04.641,-0.143,-0.026
,,,2022-08-08 14:00:05.141,-0.155,-0.009
,,,2022-08-08 14:00:05.641,-0.178,-0.04
,,,2022-08-08 14:00:06.141,-0.076,-0.021
,,,2022-08-08 14:00:06.641,-0.142,-0.021
,,,2022-08-08 14:00:07.142,-0.158,-0.028
,,,2022-08-08 14:00:07.642,-0.152,-0.04
,,,2022-08-08 14:00:08.141,-0.128,-0.019
,,,2022-08-08 14:00:08.642,-0.199,-0.036
,,,2022-08-08 14:00:09.142,-0.16,-0.026
,,,2022-08-08 14:00:09.643,-0.14,-0.013
,,,2022-08-08 14:00:10.143,-0.138,-0.033
,,,2022-08-08 14:00:10.643,-0.16,-0.038
,,,2022-08-08 14:00:11.142,-0.157,-0.029
,,,2022-08-08 14:00:11.644,-0.153,-0.029
,,,2022-08-08 14:00:12.142,-0.158,-0.053
,,,2022-08-08 14:00:12.642,-0.168,-0.024
,,,2022-08-08 14:00:13.142,-0.165,-0.056
,,,2022-08-08 14:00:13.641,-0.125,-0.019
,,,2022-08-08 14:00:14.141,-0.13,-0.036
,,,2022-08-08 14:00:14.641,-0.143,-0.038
,,,2022-08-08 14:00:15.141,-0.148,-0.014
,,,2022-08-08 14:00:15.642,-0.133,-0.056
,,,2022-08-08 14:00:16.143,-0.192,-0.036
,,,2022-08-08 14:00:16.643,-0.123,-0.031
,,,2022-08-08 14:00:17.142,-0.145,-0.009
,,,2022-08-08 14:00:17.643,-0.17,-0.019
,,,2022-08-08 14:00:18.143,-0.133,-0.024
,,,2022-08-08 14:00:18.643,-0.177,-0.031
,,,2022-08-08 14:00:19.144,-0.095,-0.016
,,,2022-08-08 14:00:19.642,-0.177,-0.019
,,,2022-08-08 14:00:20.143,-0.148,-0.016
,,,2022-08-08 14:00:20.644,-0.127,-0.033
,,,2022-08-08 14:00:21.142,-0.157,-0.026
,,,2022-08-08 14:00:21.641,-0.12,-0.006
,,,2022-08-08 14:00:22.142,-0.132,-0.019
,,,2022-08-08 14:00:22.642,-0.106,-0.041
,,,2022-08-08 14:00:23.141,-0.13,-0.041
,,,2022-08-08 14:00:23.641,-0.117,-0.013
,,,2022-08-08 14:00:24.142,-0.125,-0.026
,,,2022-08-08 14:00:24.643,-0.15,-0.016
,,,2022-08-08 14:00:25.142,-0.128,-0.041
,,,2022-08-08 14:00:25.642,-0.125,-0.014
,,,2022-08-08 14:00:26.143,-0.12,-0.053
,,,2022-08-08 14:00:26.642,-0.12,-0.019
,,,2022-08-08 14:00:27.143,-0.106,-0.018
,,,2022-08-08 14:00:27.642,-0.14,-0.035
,,,2022-08-08 14:00:28.142,-0.16,-0.026
,,,2022-08-08 14:00:28.642,-0.165,-0.019
,,,2022-08-08 14:00:29.143,-0.115,-0.016
,,,2022-08-08 14:00:29.641,-0.108,-0.061
,,,2022-08-08 14:00:30.141,-0.148,-0.048
,,,2022-08-08 14:00:30.641,-0.175,-0.031
,,,2022-08-08 14:00:31.142,-0.16,-0.014
,,,2022-08-08 14:00:31.644,-0.19,-0.029
,,,2022-08-08 14:00:32.143,-0.162,-0.046
,,,2022-08-08 14:00:32.644,-0.168,-0.018
,,,2022-08-08 14:00:33.141,-0.158,-0.009
,,,2022-08-08 14:00:33.643,-0.147,-0.028
,,,2022-08-08 14:00:34.142,-0.183,-0.021
,,,2022-08-08 14:00:34.644,-0.112,-0.043
,,,2022-08-08 14:00:35.143,-0.152,-0.018
,,,2022-08-08 14:00:35.643,-0.165,-0.014
,,,2022-08-08 14:00:36.143,-0.133,-0.04
,,,2022-08-08 14:00:36.642,-0.138,-0.028
,,,2022-08-08 14:00:37.142,-0.15,-0.019
,,,2022-08-08 14:00:37.642,-0.143,-0.026
,,,2022-08-08 14:00:38.142,-0.098,-0.061
,,,2022-08-08 14:00:38.642,-0.15,-0.038
,,,2022-08-08 14:00:39.142,-0.155,-0.016
,,,2022-08-08 14:00:39.642,-0.152,-0.019
,,,2022-08-08 14:00:40.142,-0.101,-0.026
,,,2022-08-08 14:00:40.643,-0.106,-0.068
,,,2022-08-08 14:00:41.142,-0.078,-0.028
,,,2022-08-08 14:00:41.642,-0.165,-0.023
,,,2022-08-08 14:00:42.143,-0.123,-0.024
,,,2022-08-08 14:00:42.642,-0.132,-0.019
,,,2022-08-08 14:00:43.142,-0.147,-0.04
,,,2022-08-08 14:00:43.643,-0.177,-0.018
,,,2022-08-08 14:00:44.142,-0.091,-0.043
,,,2022-08-08 14:00:44.642,-0.132,-0.016
,,,2022-08-08 14:00:45.141,-0.113,-0.024
,,,2022-08-08 14:00:45.642,-0.08,-0.019
,,,2022-08-08 14:00:46.142,-0.093,-0.036
,,,2022-08-08 14:00:46.642,-0.153,-0.055
,,,2022-08-08 14:00:47.142,-0.128,-0.033
,,,2022-08-08 14:00:47.642,-0.187,-0.023
,,,2022-08-08 14:00:48.142,-0.143,-0.053
,,,2022-08-08 14:00:48.642,-0.101,-0.05
,,,2022-08-08 14:00:49.142,-0.14,-0.038
,,,2022-08-08 14:00:49.643,-0.106,-0.04
,,,2022-08-08 14:00:50.143,-0.165,-0.033
,,,2022-08-08 14:00:50.642,-0.172,-0.023
,,,2022-08-08 14:00:51.143,-0.172,-0.041
,,,2022-08-08 14:00:51.643,-0.123,-0.038
,,,2022-08-08 14:00:52.142,-0.135,-0.048
,,,2022-08-08 14:00:52.643,-0.177,-0.023
,,,2022-08-08 14:00:53.142,-0.112,-0.043
,,,2022-08-08 14:00:53.642,-0.17,-0.008
,,,2022-08-08 14:00:54.142,-0.165,-0.029
,,,2022-08-08 14:00:54.642,-0.148,-0.026
,,,2022-08-08 14:00:55.142,-0.106,-0.009
,,,2022-08-08 14:00:55.642,-0.112,-0.009
,,,2022-08-08 14:00:56.143,-0.115,-0.014
,,,2022-08-08 14:00:56.642,-0.143,-0.041
,,,2022-08-08 14:00:57.142,-0.2,-0.029
,,,2022-08-08 14:00:57.643,-0.145,-0.04
,,,2022-08-08 14:00:58.143,-0.15,-0.026
,,,2022-08-08 14:00:58.642,-0.118,-0.028
,,,2022-08-08 14:00:59.143,-0.101,-0.026
,,,2022-08-08 14:00:59.643,-0.1,-0.043
,,,2022-08-08 14:01:00.142,-0.16,-0.021
,,,2022-08-08 14:01:00.642,-0.167,-0.014
,,,2022-08-08 14:01:01.141,-0.135,-0.076
,,,2022-08-08 14:01:01.641,-0.137,-0.036
,,,2022-08-08 14:01:02.142,-0.085,-0.053
,,,2022-08-08 14:01:02.642,-0.185,-0.024
,,,2022-08-08 14:01:03.143,-0.158,-0.024
,,,2022-08-08 14:01:03.642,-0.14,-0.024
,,,2022-08-08 14:01:04.142,-0.143,-0.026
,,,2022-08-08 14:01:04.642,-0.188,-0.019
,,,2022-08-08 14:01:05.143,-0.101,-0.055
,,,2022-08-08 14:01:05.642,-0.138,-0.028
,,,2022-08-08 14:01:06.143,-0.106,-0.031
,,,2022-08-08 14:01:06.642,-0.108,-0.024
,,,2022-08-08 14:01:07.141,-0.117,-0.026
,,,2022-08-08 14:01:07.641,-0.172,-0.041
,,,2022-08-08 14:01:08.141,-0.12,-0.058
,,,2022-08-08 14:01:08.641,-0.153,-0.016
,,,2022-08-08 14:01:09.141,-0.153,-0.056
,,,2022-08-08 14:01:09.641,-0.137,-0.031
,,,2022-08-08 14:01:10.141,-0.103,-0.031
,,,2022-08-08 14:01:10.642,-0.175,-0.014
,,,2022-08-08 14:01:11.142,-0.14,-0.026
,,,2022-08-08 14:01:11.643,-0.14,-0.014
,,,2022-08-08 14:01:12.143,-0.103,-0.041
,,,2022-08-08 14:01:12.642,-0.15,-0.038
,,,2022-08-08 14:01:13.143,-0.137,-0.011
,,,2022-08-08 14:01:13.643,-0.165,-0.016
,,,2022-08-08 14:01:14.143,-0.15,-0.038
,,,2022-08-08 14:01:14.643,-0.177,-0.033
,,,2022-08-08 14:01:15.143,-0.113,-0.019
,,,2022-08-08 14:01:15.643,-0.148,-0.021
,,,2022-08-08 14:01:16.143,-0.16,-0.056
,,,2022-08-08 14:01:16.642,-0.098,-0.009
,,,2022-08-08 14:01:17.142,-0.138,-0.024
,,,2022-08-08 14:01:17.642,-0.18,-0.019
,,,2022-08-08 14:01:18.142,-0.175,-0.014
,,,2022-08-08 14:01:18.643,-0.172,-0.024
,,,2022-08-08 14:01:19.142,-0.103,-0.033
,,,2022-08-08 14:01:19.642,-0.078,-0.033
,,,2022-08-08 14:01:20.142,-0.123,-0.035
,,,2022-08-08 14:01:20.641,-0.078,-0.016
,,,2022-08-08 14:01:21.142,-0.1,-0.036
,,,2022-08-08 14:01:21.643,-0.137,-0.024
,,,2022-08-08 14:01:22.143,-0.096,-0.033
,,,2022-08-08 14:01:22.642,-0.117,-0.038
,,,2022-08-08 14:01:23.142,-0.163,-0.024
,,,2022-08-08 14:01:23.643,-0.152,-0.019
,,,2022-08-08 14:01:24.141,-0.199,-0.028
,,,2022-08-08 14:01:24.642,-0.135,-0.014
,,,2022-08-08 14:01:25.143,-0.125,-0.021
,,,2022-08-08 14:01:25.642,-0.163,-0.031
,,,2022-08-08 14:01:26.142,-0.117,-0.028
,,,2022-08-08 14:01:26.643,-0.165,-0.009
,,,2022-08-08 14:01:27.142,-0.143,-0.045
,,,2022-08-08 14:01:27.642,-0.122,-0.018
,,,2022-08-08 14:01:28.144,-0.142,-0.019
,,,2022-08-08 14:01:28.644,-0.155,-0.014
,,,2022-08-08 14:01:29.144,-0.187,-0.031
,,,2022-08-08 14:01:29.642,-0.108,-0.05
,,,2022-08-08 14:01:30.142,-0.105,-0.021
,,,2022-08-08 14:01:30.642,-0.13,-0.024
,,,2022-08-08 14:01:31.143,-0.148,-0.045
,,,2022-08-08 14:01:31.643,-0.173,-0.018
,,,2022-08-08 14:01:32.142,-0.143,-0.056
,,,2022-08-08 14:01:32.642,-0.14,-0.031
,,,2022-08-08 14:01:33.142,-0.081,-0.043
,,,2022-08-08 14:01:33.643,-0.152,-0.019
,,,2022-08-08 14:01:34.142,-0.204,-0.043
,,,2022-08-08 14:01:34.642,-0.14,-0.014
,,,2022-08-08 14:01:35.142,-0.138,-0.041
,,,2022-08-08 14:01:35.643,-0.13,-0.026
,,,2022-08-08 14:01:36.142,-0.117,-0.023
,,,2022-08-08 14:01:36.641,-0.148,-0.041
,,,2022-08-08 14:01:37.141,-0.132,-0.038
,,,2022-08-08 14:01:37.641,-0.145,-0.026
,,,2022-08-08 14:01:38.141,-0.12,-0.041
,,,2022-08-08 14:01:38.642,-0.157,-0.061
,,,2022-08-08 14:01:39.142,-0.177,-0.031
,,,2022-08-08 14:01:39.642,-0.197,-0.036
,,,2022-08-08 14:01:40.142,-0.125,-0.024
,,,2022-08-08 14:01:40.642,-0.122,-0.026
,,,2022-08-08 14:01:41.142,-0.147,-0.009
,,,2022-08-08 14:01:41.642,-0.088,-0.014
,,,2022-08-08 14:01:42.143,-0.133,-0.035
,,,2022-08-08 14:01:42.642,-0.115,-0.016
,,,2022-08-08 14:01:43.142,-0.215,-0.036
,,,2022-08-08 14:01:43.642,-0.244,-0.04
,,,2022-08-08 14:01:44.144,-0.15,-0.013
,,,2022-08-08 14:01:44.643,-0.16,-0.036
,,,2022-08-08 14:01:45.143,-0.142,-0.038
,,,2022-08-08 14:01:45.643,-0.227,-0.024
,,,2022-08-08 14:01:46.141,-0.115,-0.013
,,,2022-08-08 14:01:46.642,-0.178,-0.029
,,,2022-08-08 14:01:47.143,-0.085,-0.024
,,,2022-08-08 14:01:47.642,-0.138,-0.021
,,,2022-08-08 14:01:48.141,-0.113,-0.016
,,,2022-08-08 14:01:48.642,-0.147,-0.029
,,,2022-08-08 14:01:49.142,-0.088,-0.043
,,,2022-08-08 14:01:49.643,-0.075,-0.026
,,,2022-08-08 14:01:50.142,-0.122,-0.008
,,,2022-08-08 14:01:50.641,-0.106,-0.029
,,,2022-08-08 14:01:51.142,-0.229,-0.011
,,,2022-08-08 14:01:51.643,-0.117,-0.016
,,,2022-08-08 14:01:52.143,-0.177,-0.043
,,,2022-08-08 14:01:52.642,-0.162,-0.014
,,,2022-08-08 14:01:53.143,-0.137,-0.035
,,,2022-08-08 14:01:53.642,-0.095,-0.043
,,,2022-08-08 14:01:54.142,-0.165,-0.014
,,,2022-08-08 14:01:54.643,-0.125,-0.014
,,,2022-08-08 14:01:55.143,-0.127,-0.026
,,,2022-08-08 14:01:55.643,-0.133,-0.008
,,,2022-08-08 14:01:56.142,-0.158,-0.026
,,,2022-08-08 14:01:56.642,-0.123,-0.019
,,,2022-08-08 14:01:57.143,-0.132,-0.036
,,,2022-08-08 14:01:57.642,-0.185,-0.011
,,,2022-08-08 14:01:58.142,-0.163,-0.023
,,,2022-08-08 14:01:58.642,-0.118,-0.024
,,,2022-08-08 14:01:59.143,-0.105,-0.014
,,,2022-08-08 14:01:59.643,-0.125,-0.029
,,,2022-08-08 14:02:00.143,-0.142,-0.045
,,,2022-08-08 14:02:00.642,-0.153,-0.026
,,,2022-08-08 14:02:01.142,-0.182,-0.021
,,,2022-08-08 14:02:01.641,-0.137,-0.035
,,,2022-08-08 14:02:02.142,-0.148,-0.056
,,,2022-08-08 14:02:02.642,-0.182,-0.033
,,,2022-08-08 14:02:03.142,-0.175,-0.043
,,,2022-08-08 14:02:03.643,-0.15,-0.013
,,,2022-08-08 14:02:04.142,-0.15,-0.036
,,,2022-08-08 14:02:04.643,-0.145,-0.038
,,,2022-08-08 14:02:05.142,-0.163,-0.038
,,,2022-08-08 14:02:05.642,-0.175,-0.009
,,,2022-08-08 14:02:06.144,-0.138,-0.038
,,,2022-08-08 14:02:06.641,-0.123,-0.058
,,,2022-08-08 14:02:07.142,-0.08,-0.024
,,,2022-08-08 14:02:07.643,-0.137,-0.014
,,,2022-08-08 14:02:08.144,-0.12,-0.019
,,,2022-08-08 14:02:08.645,-0.173,-0.009
,,,2022-08-08 14:02:09.141,-0.142,-0.016
,,,2022-08-08 14:02:09.641,-0.167,-0.009
,,,2022-08-08 14:02:10.141,-0.14,-0.06
,,,2022-08-08 14:02:10.642,-0.168,-0.026
,,,2022-08-08 14:02:11.142,-0.113,-0.033
,,,2022-08-08 14:02:11.641,-0.132,-0.016
,,,2022-08-08 14:02:12.142,-0.14,-0.045
,,,2022-08-08 14:02:12.643,-0.187,-0.031
,,,2022-08-08 14:02:13.142,-0.19,-0.081
,,,2022-08-08 14:02:13.642,-0.125,-0.076
,,,2022-08-08 14:02:14.143,-0.138,-0.035
,,,2022-08-08 14:02:14.643,-0.147,-0.009
,,,2022-08-08 14:02:15.142,-0.188,-0.016
,,,2022-08-08 14:02:15.644,-0.194,-0.051
,,,2022-08-08 14:02:16.143,-0.133,-0.019
,,,2022-08-08 14:02:16.643,-0.183,-0.035
,,,2022-08-08 14:02:17.143,-0.16,-0.026
,,,2022-08-08 14:02:17.643,-0.113,-0.026
,,,2022-08-08 14:02:18.141,-0.143,-0.046
,,,2022-08-08 14:02:18.641,-0.103,-0.016
,,,2022-08-08 14:02:19.141,-0.142,-0.033
,,,2022-08-08 14:02:19.642,-0.122,-0.026
,,,2022-08-08 14:02:20.142,-0.127,-0.021
,,,2022-08-08 14:02:20.642,-0.143,-0.028
,,,2022-08-08 14:02:21.142,-0.098,-0.013
,,,2022-08-08 14:02:21.642,-0.183,-0.019
,,,2022-08-08 14:02:22.143,-0.182,-0.024
,,,2022-08-08 14:02:22.643,-0.21,-0.019
,,,2022-08-08 14:02:23.144,-0.157,-0.046
,,,2022-08-08 14:02:23.642,-0.152,-0.035
,,,2022-08-08 14:02:24.143,-0.115,-0.04
,,,2022-08-08 14:02:24.641,-0.163,-0.018
,,,2022-08-08 14:02:25.141,-0.145,-0.021
,,,2022-08-08 14:02:25.641,-0.135,-0.021
,,,2022-08-08 14:02:26.142,-0.152,-0.016
,,,2022-08-08 14:02:26.643,-0.172,-0.016
,,,2022-08-08 14:02:27.143,-0.115,-0.024
,,,2022-08-08 14:02:27.642,-0.115,-0.045
,,,2022-08-08 14:02:28.143,-0.142,-0.033
,,,2022-08-08 14:02:28.643,-0.212,-0.026
,,,2022-08-08 14:02:29.142,-0.157,-0.024
,,,2022-08-08 14:02:29.642,-0.135,-0.033
,,,2022-08-08 14:02:30.143,-0.123,-0.048
,,,2022-08-08 14:02:30.641,-0.108,-0.033
,,,2022-08-08 14:02:31.142,-0.152,-0.029
,,,2022-08-08 14:02:31.643,-0.117,-0.019
,,,2022-08-08 14:02:32.142,-0.138,-0.056
,,,2022-08-08 14:02:32.643,-0.152,-0.021
,,,2022-08-08 14:02:33.143,-0.106,-0.016
,,,2022-08-08 14:02:33.642,-0.106,-0.009
,,,2022-08-08 14:02:34.142,-0.117,-0.035
,,,2022-08-08 14:02:34.642,-0.098,-0.014
,,,2022-08-08 14:02:35.143,-0.143,-0.026
,,,2022-08-08 14:02:35.643,-0.217,-0.008
,,,2022-08-08 14:02:36.142,-0.112,-0.028
,,,2022-08-08 14:02:36.643,-0.118,-0.019
,,,2022-08-08 14:02:37.142,-0.158,-0.068
,,,2022-08-08 14:02:37.642,-0.128,-0.028
,,,2022-08-08 14:02:38.142,-0.177,-0.033
,,,2022-08-08 14:02:38.642,-0.142,-0.041
,,,2022-08-08 14:02:39.143,-0.122,-0.016
,,,2022-08-08 14:02:39.643,-0.147,-0.023
,,,2022-08-08 14:02:40.143,-0.142,-0.026
,,,2022-08-08 14:02:40.643,-0.234,-0.026
,,,2022-08-08 14:02:41.142,-0.127,-0.021
,,,2022-08-08 14:02:41.643,-0.135,-0.016
,,,2022-08-08 14:02:42.153,-0.108,-0.033
,,,2022-08-08 14:02:42.642,-0.157,-0.026
,,,2022-08-08 14:02:43.142,-0.125,-0.013
,,,2022-08-08 14:02:43.642,-0.173,-0.06
,,,2022-08-08 14:02:44.143,-0.133,-0.051
,,,2022-08-08 14:02:44.642,-0.118,-0.043
,,,2022-08-08 14:02:45.143,-0.138,-0.019
,,,2022-08-08 14:02:45.642,-0.148,-0.04
,,,2022-08-08 14:02:46.142,-0.128,-0.026
,,,2022-08-08 14:02:46.642,-0.127,-0.019
,,,2022-08-08 14:02:47.142,-0.103,-0.04
,,,2022-08-08 14:02:47.642,-0.135,-0.038
,,,2022-08-08 14:02:48.143,-0.165,-0.023
,,,2022-08-08 14:02:48.642,-0.15,-0.029
,,,2022-08-08 14:02:49.143,-0.153,-0.013
,,,2022-08-08 14:02:49.642,-0.175,-0.029
,,,2022-08-08 14:02:50.142,-0.135,-0.014
,,,2022-08-08 14:02:50.642,-0.112,-0.019
,,,2022-08-08 14:02:51.142,-0.137,-0.075
,,,2022-08-08 14:02:51.642,-0.145,-0.016
,,,2022-08-08 14:02:52.143,-0.133,-0.014
,,,2022-08-08 14:02:52.643,-0.095,-0.009
,,,2022-08-08 14:02:53.143,-0.17,-0.04
