Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
,,,2022-08-08 13:31:54.810,-0.12,-0.08
,,,2022-08-08 13:31:55.311,-0.132,-0.055
,,,2022-08-08 13:31:55.811,-0.232,-0.095
,,,2022-08-08 13:31:56.311,-0.168,-0.086
,,,2022-08-08 13:31:56.812,-0.185,-0.071
,,,2022-08-08 13:31:57.310,-0.178,-0.075
,,,2022-08-08 13:31:57.810,-0.224,-0.1
,,,2022-08-08 13:31:58.311,-0.178,-0.108
,,,2022-08-08 13:31:58.812,-0.15,-0.038
,,,2022-08-08 13:31:59.310,-0.158,-0.135
,,,2022-08-08 13:31:59.810,-0.182,-0.143
,,,2022-08-08 13:32:00.312,-0.197,-0.086
,,,2022-08-08 13:32:00.811,-0.157,-0.08
,,,2022-08-08 13:32:01.313,-0.157,-0.101
,,,2022-08-08 13:32:01.810,-0.209,-0.122
,,,2022-08-08 13:32:02.310,-0.168,-0.108
,,,2022-08-08 13:32:02.810,-0.168,-0.117
,,,2022-08-08 13:32:03.312,-0.21,-0.085
,,,2022-08-08 13:32:03.811,-0.128,-0.128
,,,2022-08-08 13:32:04.311,-0.219,-0.13
,,,2022-08-08 13:32:04.811,-0.182,-0.066
,,,2022-08-08 13:32:05.311,-0.11,-0.031
,,,2022-08-08 13:32:05.811,-0.138,-0.113
,,,2022-08-08 13:32:06.310,-0.232,-0.056
,,,2022-08-08 13:32:06.810,-0.147,-0.103
,,,2022-08-08 13:32:07.310,-0.148,-0.066
,,,2022-08-08 13:32:07.810,-0.127,-0.073
,,,2022-08-08 13:32:08.311,-0.17,-0.051
,,,2022-08-08 13:32:08.811,-0.187,-0.076
,,,2022-08-08 13:32:09.312,-0.185,-0.101
,,,2022-08-08 13:32:09.811,-0.22,-0.068
,,,2022-08-08 13:32:10.310,-0.2,-0.103
,,,2022-08-08 13:32:10.811,-0.188,-0.093
,,,2022-08-08 13:32:11.311,-0.199,-0.063
,,,2022-08-08 13:32:11.810,-0.269,-0.113
,,,2022-08-08 13:32:12.311,-0.175,-0.105
,,,2022-08-08 13:32:12.811,-0.222,-0.075
,,,2022-08-08 13:32:13.310,-0.163,-0.06
,,,2022-08-08 13:32:13.810,-0.17,-0.088
,,,2022-08-08 13:32:14.311,-0.205,-0.083
,,,2022-08-08 13:32:14.810,-0.14,-0.055
,,,2022-08-08 13:32:15.312,-0.155,-0.068
,,,2022-08-08 13:32:15.811,-0.202,-0.068
,,,2022-08-08 13:32:16.312,-0.178,-0.091
,,,2022-08-08 13:32:16.810,-0.18,-0.075
,,,2022-08-08 13:32:17.310,-0.183,-0.076
,,,2022-08-08 13:32:17.810,-0.137,-0.08
,,,2022-08-08 13:32:18.310,-0.11,-0.029
,,,2022-08-08 13:32:18.810,-0.217,-0.075
,,,2022-08-08 13:32:19.310,-0.172,-0.061
,,,2022-08-08 13:32:19.810,-0.158,-0.106
,,,2022-08-08 13:32:20.310,-0.269,-0.073
,,,2022-08-08 13:32:20.810,-0.155,-0.132
,,,2022-08-08 13:32:21.310,-0.199,-0.051
,,,2022-08-08 13:32:21.810,-0.158,-0.061
,,,2022-08-08 13:32:22.311,-0.165,-0.063
,,,2022-08-08 13:32:22.812,-0.173,-0.055
,,,2022-08-08 13:32:23.310,-0.204,-0.093
,,,2022-08-08 13:32:23.810,-0.177,-0.063
,,,2022-08-08 13:32:24.311,-0.229,-0.07
,,,2022-08-08 13:32:24.810,-0.195,-0.088
,,,2022-08-08 13:32:25.310,-0.214,-0.04
,,,2022-08-08 13:32:25.811,-0.123,-0.073
,,,2022-08-08 13:32:26.311,-0.188,-0.096
,,,2022-08-08 13:32:26.811,-0.252,-0.07
,,,2022-08-08 13:32:27.311,-0.175,-0.075
,,,2022-08-08 13:32:27.810,-0.175,-0.086
,,,2022-08-08 13:32:28.311,-0.225,-0.085
,,,2022-08-08 13:32:28.811,-0.2,-0.09
,,,2022-08-08 13:32:29.310,-0.158,-0.046
,,,2022-08-08 13:32:29.811,-0.182,-0.101
,,,2022-08-08 13:32:30.312,-0.212,-0.098
,,,2022-08-08 13:32:30.812,-0.162,-0.112
,,,2022-08-08 13:32:31.312,-0.177,-0.076
,,,2022-08-08 13:32:31.810,-0.115,-0.098
,,,2022-08-08 13:32:32.311,-0.212,-0.1
,,,2022-08-08 13:32:32.813,-0.147,-0.086
,,,2022-08-08 13:32:33.311,-0.168,-0.101
,,,2022-08-08 13:32:33.810,-0.205,-0.095
,,,2022-08-08 13:32:34.312,-0.187,-0.103
,,,2022-08-08 13:32:34.811,-0.173,-0.04
,,,2022-08-08 13:32:35.311,-0.192,-0.071
,,,2022-08-08 13:32:35.811,-0.222,-0.071
,,,2022-08-08 13:32:36.311,-0.143,-0.073
,,,2022-08-08 13:32:36.811,-0.13,-0.081
,,,2022-08-08 13:32:37.310,-0.19,-0.101
,,,2022-08-08 13:32:37.811,-0.138,-0.1
,,,2022-08-08 13:32:38.312,-0.138,-0.045
,,,2022-08-08 13:32:38.811,-0.153,-0.066
,,,2022-08-08 13:32:39.311,-0.15,-0.051
,,,2022-08-08 13:32:39.812,-0.175,-0.05
,,,2022-08-08 13:32:40.312,-0.22,-0.096
,,,2022-08-08 13:32:40.810,-0.222,-0.068
,,,2022-08-08 13:32:41.310,-0.175,-0.088
,,,2022-08-08 13:32:41.810,-0.227,-0.127
,,,2022-08-08 13:32:42.311,-0.152,-0.117
,,,2022-08-08 13:32:42.811,-0.13,-0.068
,,,2022-08-08 13:32:43.311,-0.202,-0.147
,,,2022-08-08 13:32:43.811,-0.229,-0.07
,,,2022-08-08 13:32:44.310,-0.212,-0.088
,,,2022-08-08 13:32:44.811,-0.17,-0.106
,,,2022-08-08 13:32:45.312,-0.113,-0.115
,,,2022-08-08 13:32:45.811,-0.132,-0.066
,,,2022-08-08 13:32:46.310,-0.205,-0.132
,,,2022-08-08 13:32:46.811,-0.185,-0.081
,,,2022-08-08 13:32:47.311,-0.123,-0.088
,,,2022-08-08 13:32:47.811,-0.125,-0.05
,,,2022-08-08 13:32:48.310,-0.182,-0.075
,,,2022-08-08 13:32:48.810,-0.232,-0.142
,,,2022-08-08 13:32:49.310,-0.103,-0.101
,,,2022-08-08 13:32:49.810,-0.173,-0.11
,,,2022-08-08 13:32:50.310,-0.117,-0.05
,,,2022-08-08 13:32:50.810,-0.202,-0.137
,,,2022-08-08 13:32:51.311,-0.24,-0.076
,,,2022-08-08 13:32:51.811,-0.197,-0.06
,,,2022-08-08 13:32:52.311,-0.215,-0.096
,,,2022-08-08 13:32:52.811,-0.172,-0.081
,,,2022-08-08 13:32:53.311,-0.112,-0.055
,,,2022-08-08 13:32:53.811,-0.259,-0.128
,,,2022-08-08 13:32:54.311,-0.197,-0.098
,,,2022-08-08 13:32:54.812,-0.172,-0.051
,,,2022-08-08 13:32:55.311,-0.224,-0.08
,,,2022-08-08 13:32:55.811,-0.158,-0.088
,,,2022-08-08 13:32:56.310,-0.142,-0.058
,,,2022-08-08 13:32:56.811,-0.175,-0.058
,,,2022-08-08 13:32:57.312,-0.162,-0.086
,,,2022-08-08 13:32:57.811,-0.177,-0.088
,,,2022-08-08 13:32:58.311,-0.23,-0.076
,,,2022-08-08 13:32:58.812,-0.155,-0.16
,,,2022-08-08 13:32:59.311,-0.26,-0.063
,,,2022-08-08 13:32:59.811,-0.199,-0.061
,,,2022-08-08 13:33:00.311,-0.182,-0.045
,,,2022-08-08 13:33:00.812,-0.183,-0.076
,,,2022-08-08 13:33:01.310,-0.157,-0.071
,,,2022-08-08 13:33:01.812,-0.18,-0.09
,,,2022-08-08 13:33:02.311,-0.135,-0.056
,,,2022-08-08 13:33:02.812,-0.204,-0.08
,,,2022-08-08 13:33:03.310,-0.25,-0.078
,,,2022-08-08 13:33:03.810,-0.2,-0.063
,,,2022-08-08 13:33:04.310,-0.188,-0.135
,,,2022-08-08 13:33:04.810,-0.26,-0.093
,,,2022-08-08 13:33:05.310,-0.157,-0.061
,,,2022-08-08 13:33:05.812,-0.142,-0.058
,,,2022-08-08 13:33:06.311,-0.155,-0.12
,,,2022-08-08 13:33:06.810,-0.178,-0.083
,,,2022-08-08 13:33:07.311,-0.188,-0.153
,,,2022-08-08 13:33:07.810,-0.2,-0.066
,,,2022-08-08 13:33:08.311,-0.185,-0.078
,,,2022-08-08 13:33:08.810,-0.15,-0.117
,,,2022-08-08 13:33:09.310,-0.209,-0.076
,,,2022-08-08 13:33:09.811,-0.17,-0.11
,,,2022-08-08 13:33:10.312,-0.192,-0.103
,,,2022-08-08 13:33:10.811,-0.255,-0.091
,,,2022-08-08 13:33:11.311,-0.207,-0.09
,,,2022-08-08 13:33:11.811,-0.21,-0.095
,,,2022-08-08 13:33:12.311,-0.153,-0.108
,,,2022-08-08 13:33:12.810,-0.202,-0.07
,,,2022-08-08 13:33:13.311,-0.182,-0.066
,,,2022-08-08 13:33:13.811,-0.242,-0.065
,,,2022-08-08 13:33:14.310,-0.188,-0.088
,,,2022-08-08 13:33:14.811,-0.22,-0.095
,,,2022-08-08 13:33:15.312,-0.147,-0.068
,,,2022-08-08 13:33:15.811,-0.199,-0.08
,,,2022-08-08 13:33:16.310,-0.153,-0.051
,,,2022-08-08 13:33:16.811,-0.209,-0.07
,,,2022-08-08 13:33:17.311,-0.192,-0.065
,,,2022-08-08 13:33:17.811,-0.187,-0.096
,,,2022-08-08 13:33:18.312,-0.217,-0.086
,,,2022-08-08 13:33:18.811,-0.178,-0.066
,,,2022-08-08 13:33:19.310,-0.23,-0.123
,,,2022-08-08 13:33:19.811,-0.222,-0.083
,,,2022-08-08 13:33:20.311,-0.152,-0.07
,,,2022-08-08 13:33:20.812,-0.163,-0.07
,,,2022-08-08 13:33:21.310,-0.185,-0.091
,,,2022-08-08 13:33:21.810,-0.1,-0.09
,,,2022-08-08 13:33:22.310,-0.138,-0.095
,,,2022-08-08 13:33:22.810,-0.135,-0.095
,,,2022-08-08 13:33:23.310,-0.202,-0.095
,,,2022-08-08 13:33:23.810,-0.155,-0.08
,,,2022-08-08 13:33:24.311,-0.162,-0.061
,,,2022-08-08 13:33:24.811,-0.147,-0.162
,,,2022-08-08 13:33:25.311,-0.142,-0.15
,,,2022-08-08 13:33:25.812,-0.16,-0.105
,,,2022-08-08 13:33:26.311,-0.212,-0.113
,,,2022-08-08 13:33:26.812,-0.209,-0.1
,,,2022-08-08 13:33:27.311,-0.18,-0.095
,,,2022-08-08 13:33:27.811,-0.242,-0.088
,,,2022-08-08 13:33:28.311,-0.245,-0.086
,,,2022-08-08 13:33:28.810,-0.148,-0.091
,,,2022-08-08 13:33:29.310,-0.173,-0.061
,,,2022-08-08 13:33:29.811,-0.132,-0.118
,,,2022-08-08 13:33:30.311,-0.199,-0.075
,,,2022-08-08 13:33:30.812,-0.235,-0.105
,,,2022-08-08 13:33:31.311,-0.155,-0.065
,,,2022-08-08 13:33:31.811,-0.135,-0.07
,,,2022-08-08 13:33:32.310,-0.188,-0.108
,,,2022-08-08 13:33:32.811,-0.214,-0.071
,,,2022-08-08 13:33:33.311,-0.199,-0.063
,,,2022-08-08 13:33:33.812,-0.249,-0.081
,,,2022-08-08 13:33:34.311,-0.175,-0.07
,,,2022-08-08 13:33:34.811,-0.173,-0.095
,,,2022-08-08 13:33:35.311,-0.145,-0.076
,,,2022-08-08 13:33:35.810,-0.137,-0.09
,,,2022-08-08 13:33:36.311,-0.173,-0.076
,,,2022-08-08 13:33:36.810,-0.148,-0.152
,,,2022-08-08 13:33:37.311,-0.177,-0.075
,,,2022-08-08 13:33:37.812,-0.199,-0.09
,,,2022-08-08 13:33:38.310,-0.182,-0.07
,,,2022-08-08 13:33:38.811,-0.23,-0.091
,,,2022-08-08 13:33:39.311,-0.225,-0.071
,,,2022-08-08 13:33:39.812,-0.172,-0.08
,,,2022-08-08 13:33:40.311,-0.157,-0.115
,,,2022-08-08 13:33:40.811,-0.132,-0.096
,,,2022-08-08 13:33:41.311,-0.173,-0.066
,,,2022-08-08 13:33:41.812,-0.194,-0.083
,,,2022-08-08 13:33:42.310,-0.163,-0.106
,,,2022-08-08 13:33:42.810,-0.168,-0.051
,,,2022-08-08 13:33:43.310,-0.115,-0.123
,,,2022-08-08 13:33:43.810,-0.16,-0.12
,,,2022-08-08 13:33:44.310,-0.153,-0.081
,,,2022-08-08 13:33:44.810,-0.153,-0.075
,,,2022-08-08 13:33:45.310,-0.215,-0.105
,,,2022-08-08 13:33:45.811,-0.172,-0.051
,,,2022-08-08 13:33:46.311,-0.162,-0.147
,,,2022-08-08 13:33:46.811,-0.214,-0.117
,,,2022-08-08 13:33:47.311,-0.18,-0.117
,,,2022-08-08 13:33:47.811,-0.22,-0.065
,,,2022-08-08 13:33:48.311,-0.108,-0.106
,,,2022-08-08 13:33:48.811,-0.188,-0.051
,,,2022-08-08 13:33:49.312,-0.158,-0.08
,,,2022-08-08 13:33:49.812,-0.183,-0.105
,,,2022-08-08 13:33:50.312,-0.172,-0.11
,,,2022-08-08 13:33:50.811,-0.23,-0.083
,,,2022-08-08 13:33:51.310,-0.128,-0.09
,,,2022-08-08 13:33:51.810,-0.142,-0.098
,,,2022-08-08 13:33:52.310,-0.21,-0.05
,,,2022-08-08 13:33:52.810,-0.162,-0.118
,,,2022-08-08 13:33:53.309,-0.202,-0.083
,,,2022-08-08 13:33:53.809,-0.167,-0.123
,,,2022-08-08 13:33:54.310,-0.183,-0.08
,,,2022-08-08 13:33:54.810,-0.199,-0.101
,,,2022-08-08 13:33:55.310,-0.105,-0.096
,,,2022-08-08 13:33:55.810,-0.162,-0.122
,,,2022-08-08 13:33:56.311,-0.222,-0.081
,,,2022-08-08 13:33:56.812,-0.212,-0.113
,,,2022-08-08 13:33:57.311,-0.155,-0.068
,,,2022-08-08 13:33:57.810,-0.247,-0.1
,,,2022-08-08 13:33:58.311,-0.143,-0.075
,,,2022-08-08 13:33:58.811,-0.178,-0.076
,,,2022-08-08 13:33:59.311,-0.192,-0.091
,,,2022-08-08 13:33:59.811,-0.155,-0.11
,,,2022-08-08 13:34:00.311,-0.127,-0.096
,,,2022-08-08 13:34:00.810,-0.195,-0.132
,,,2022-08-08 13:34:01.311,-0.175,-0.1
,,,2022-08-08 13:34:01.811,-0.202,-0.088
,,,2022-08-08 13:34:02.311,-0.19,-0.1
,,,2022-08-08 13:34:02.811,-0.175,-0.071
,,,2022-08-08 13:34:03.311,-0.202,-0.078
,,,2022-08-08 13:34:03.811,-0.177,-0.053
,,,2022-08-08 13:34:04.312,-0.22,-0.05
,,,2022-08-08 13:34:04.812,-0.115,-0.066
,,,2022-08-08 13:34:05.311,-0.215,-0.081
,,,2022-08-08 13:34:05.811,-0.197,-0.101
,,,2022-08-08 13:34:06.311,-0.173,-0.123
,,,2022-08-08 13:34:06.811,-0.185,-0.115
,,,2022-08-08 13:34:07.310,-0.197,-0.033
,,,2022-08-08 13:34:07.810,-0.192,-0.063
,,,2022-08-08 13:34:08.310,-0.152,-0.06
,,,2022-08-08 13:34:08.810,-0.207,-0.117
,,,2022-08-08 13:34:09.311,-0.165,-0.051
,,,2022-08-08 13:34:09.812,-0.178,-0.071
,,,2022-08-08 13:34:10.312,-0.212,-0.115
,,,2022-08-08 13:34:10.811,-0.23,-0.088
,,,2022-08-08 13:34:11.311,-0.175,-0.096
,,,2022-08-08 13:34:11.811,-0.123,-0.07
,,,2022-08-08 13:34:12.313,-0.165,-0.058
,,,2022-08-08 13:34:12.810,-0.235,-0.076
,,,2022-08-08 13:34:13.311,-0.202,-0.083
,,,2022-08-08 13:34:13.811,-0.168,-0.093
,,,2022-08-08 13:34:14.311,-0.14,-0.148
,,,2022-08-08 13:34:14.811,-0.162,-0.103
,,,2022-08-08 13:34:15.311,-0.214,-0.076
,,,2022-08-08 13:34:15.812,-0.158,-0.14
,,,2022-08-08 13:34:16.311,-0.234,-0.093
,,,2022-08-08 13:34:16.811,-0.199,-0.095
,,,2022-08-08 13:34:17.311,-0.122,-0.106
,,,2022-08-08 13:34:17.811,-0.195,-0.113
,,,2022-08-08 13:34:18.310,-0.205,-0.108
,,,2022-08-08 13:34:18.811,-0.19,-0.045
,,,2022-08-08 13:34:19.311,-0.202,-0.106
,,,2022-08-08 13:34:19.812,-0.175,-0.046
,,,2022-08-08 13:34:20.312,-0.142,-0.095
,,,2022-08-08 13:34:20.813,-0.259,-0.103
,,,2022-08-08 13:34:21.311,-0.132,-0.076
,,,2022-08-08 13:34:21.810,-0.195,-0.16
,,,2022-08-08 13:34:22.310,-0.101,-0.12
,,,2022-08-08 13:34:22.811,-0.232,-0.08
,,,2022-08-08 13:34:23.311,-0.188,-0.088
,,,2022-08-08 13:34:23.812,-0.222,-0.14
,,,2022-08-08 13:34:24.312,-0.17,-0.12
,,,2022-08-08 13:34:24.810,-0.155,-0.053
,,,2022-08-08 13:34:25.311,-0.17,-0.081
,,,2022-08-08 13:34:25.811,-0.182,-0.07
,,,2022-08-08 13:34:26.311,-0.157,-0.095
,,,2022-08-08 13:34:26.811,-0.167,-0.086
,,,2022-08-08 13:34:27.311,-0.17,-0.061
,,,2022-08-08 13:34:27.811,-0.175,-0.101
,,,2022-08-08 13:34:28.312,-0.194,-0.091
,,,2022-08-08 13:34:28.811,-0.207,-0.083
,,,2022-08-08 13:34:29.311,-0.194,-0.108
,,,2022-08-08 13:34:29.811,-0.25,-0.09
,,,2022-08-08 13:34:30.310,-0.182,-0.101
,,,2022-08-08 13:34:30.810,-0.183,-0.061
,,,2022-08-08 13:34:31.310,-0.197,-0.065
,,,2022-08-08 13:34:31.810,-0.225,-0.06
,,,2022-08-08 13:34:32.310,-0.21,-0.091
,,,2022-08-08 13:34:32.810,-0.182,-0.056
,,,2022-08-08 13:34:33.311,-0.182,-0.095
,,,2022-08-08 13:34:33.811,-0.296,-0.101
,,,2022-08-08 13:34:34.312,-0.212,-0.071
,,,2022-08-08 13:34:34.810,-0.175,-0.08
,,,2022-08-08 13:34:35.311,-0.204,-0.078
,,,2022-08-08 13:34:35.813,-0.165,-0.055
,,,2022-08-08 13:34:36.310,-0.195,-0.095
,,,2022-08-08 13:34:36.810,-0.177,-0.093
,,,2022-08-08 13:34:37.310,-0.15,-0.068
,,,2022-08-08 13:34:37.810,-0.152,-0.07
,,,2022-08-08 13:34:38.310,-0.272,-0.083
,,,2022-08-08 13:34:38.811,-0.15,-0.075
,,,2022-08-08 13:34:39.311,-0.21,-0.117
,,,2022-08-08 13:34:39.811,-0.214,-0.053
,,,2022-08-08 13:34:40.309,-0.167,-0.088
,,,2022-08-08 13:34:40.810,-0.182,-0.055
,,,2022-08-08 13:34:41.311,-0.205,-0.058
,,,2022-08-08 13:34:41.811,-0.224,-0.09
,,,2022-08-08 13:34:42.311,-0.21,-0.085
,,,2022-08-08 13:34:42.811,-0.158,-0.117
,,,2022-08-08 13:34:43.312,-0.209,-0.093
,,,2022-08-08 13:34:43.811,-0.19,-0.103
,,,2022-08-08 13:34:44.310,-0.112,-0.133
,,,2022-08-08 13:34:44.810,-0.194,-0.068
,,,2022-08-08 13:34:45.310,-0.209,-0.135
,,,2022-08-08 13:34:45.811,-0.168,-0.075
,,,2022-08-08 13:34:46.310,-0.167,-0.115
,,,2022-08-08 13:34:46.811,-0.232,-0.056
,,,2022-08-08 13:34:47.311,-0.158,-0.07
,,,2022-08-08 13:34:47.812,-0.182,-0.071
,,,2022-08-08 13:34:48.310,-0.177,-0.115
,,,2022-08-08 13:34:48.811,-0.152,-0.103
,,,2022-08-08 13:34:49.312,-0.18,-0.078
,,,2022-08-08 13:34:49.811,-0.194,-0.085
,,,2022-08-08 13:34:50.311,-0.167,-0.106
,,,2022-08-08 13:34:50.812,-0.232,-0.058
,,,2022-08-08 13:34:51.311,-0.148,-0.086
,,,2022-08-08 13:34:51.812,-0.162,-0.13
,,,2022-08-08 13:34:52.312,-0.19,-0.127
,,,2022-08-08 13:34:52.811,-0.182,-0.105
,,,2022-08-08 13:34:53.311,-0.192,-0.103
,,,2022-08-08 13:34:53.810,-0.155,-0.063
,,,2022-08-08 13:34:54.310,-0.162,-0.101
,,,2022-08-08 13:34:54.810,-0.158,-0.125
,,,2022-08-08 13:34:55.311,-0.209,-0.071
,,,2022-08-08 13:34:55.810,-0.18,-0.085
,,,2022-08-08 13:34:56.312,-0.138,-0.106
,,,2022-08-08 13:34:56.811,-0.237,-0.065
,,,2022-08-08 13:34:57.312,-0.13,-0.065
,,,2022-08-08 13:34:57.811,-0.212,-0.085
,,,2022-08-08 13:34:58.311,-0.162,-0.033
,,,2022-08-08 13:34:58.812,-0.143,-0.105
,,,2022-08-08 13:34:59.312,-0.188,-0.101
,,,2022-08-08 13:34:59.811,-0.172,-0.053
,,,2022-08-08 13:35:00.310,-0.118,-0.125
,,,2022-08-08 13:35:00.811,-0.173,-0.101
,,,2022-08-08 13:35:01.312,-0.178,-0.093
,,,2022-08-08 13:35:01.811,-0.199,-0.066
,,,2022-08-08 13:35:02.311,-0.217,-0.167
,,,2022-08-08 13:35:02.811,-0.18,-0.066
,,,2022-08-08 13:35:03.312,-0.2,-0.123
,,,2022-08-08 13:35:03.811,-0.232,-0.1
,,,2022-08-08 13:35:04.312,-0.172,-0.061
,,,2022-08-08 13:35:04.810,-0.162,-0.128
,,,2022-08-08 13:35:05.311,-0.18,-0.051
,,,2022-08-08 13:35:05.810,-0.162,-0.112
,,,2022-08-08 13:35:06.311,-0.18,-0.13
,,,2022-08-08 13:35:06.812,-0.177,-0.086
,,,2022-08-08 13:35:07.312,-0.224,-0.086
,,,2022-08-08 13:35:07.812,-0.158,-0.08
,,,2022-08-08 13:35:08.310,-0.16,-0.106
,,,2022-08-08 13:35:08.809,-0.16,-0.08
,,,2022-08-08 13:35:09.309,-0.183,-0.098
,,,2022-08-08 13:35:09.810,-0.254,-0.073
,,,2022-08-08 13:35:10.310,-0.178,-0.068
,,,2022-08-08 13:35:10.810,-0.205,-0.1
,,,2022-08-08 13:35:11.310,-0.18,-0.083
,,,2022-08-08 13:35:11.810,-0.197,-0.08
,,,2022-08-08 13:35:12.310,-0.152,-0.095
,,,2022-08-08 13:35:12.810,-0.147,-0.045
,,,2022-08-08 13:35:13.311,-0.143,-0.11
,,,2022-08-08 13:35:13.810,-0.16,-0.108
,,,2022-08-08 13:35:14.310,-0.289,-0.076
,,,2022-08-08 13:35:14.810,-0.259,-0.095
,,,2022-08-08 13:35:15.310,-0.127,-0.091
,,,2022-08-08 13:35:15.810,-0.182,-0.122
,,,2022-08-08 13:35:16.310,-0.162,-0.081
,,,2022-08-08 13:35:16.810,-0.133,-0.098
,,,2022-08-08 13:35:17.309,-0.205,-0.06
,,,2022-08-08 13:35:17.810,-0.21,-0.112
,,,2022-08-08 13:35:18.310,-0.105,-0.115
,,,2022-08-08 13:35:18.809,-0.199,-0.09
,,,2022-08-08 13:35:19.310,-0.168,-0.117
,,,2022-08-08 13:35:19.810,-0.165,-0.073
,,,2022-08-08 13:35:20.311,-0.178,-0.115
,,,2022-08-08 13:35:20.811,-0.2,-0.106
,,,2022-08-08 13:35:21.312,-0.123,-0.101
,,,2022-08-08 13:35:21.811,-0.172,-0.066
,,,2022-08-08 13:35:22.311,-0.178,-0.08
,,,2022-08-08 13:35:22.812,-0.152,-0.095
,,,2022-08-08 13:35:23.311,-0.197,-0.118
,,,2022-08-08 13:35:23.810,-0.19,-0.07
,,,2022-08-08 13:35:24.309,-0.183,-0.117
,,,2022-08-08 13:35:24.809,-0.187,-0.09
,,,2022-08-08 13:35:25.310,-0.204,-0.06
,,,2022-08-08 13:35:25.810,-0.158,-0.093
,,,2022-08-08 13:35:26.311,-0.167,-0.073
,,,2022-08-08 13:35:26.811,-0.18,-0.103
,,,2022-08-08 13:35:27.312,-0.227,-0.095
,,,2022-08-08 13:35:27.811,-0.178,-0.128
,,,2022-08-08 13:35:28.311,-0.227,-0.073
,,,2022-08-08 13:35:28.811,-0.177,-0.056
,,,2022-08-08 13:35:29.311,-0.188,-0.085
,,,2022-08-08 13:35:29.812,-0.158,-0.098
,,,2022-08-08 13:35:30.312,-0.222,-0.055
,,,2022-08-08 13:35:30.811,-0.204,-0.088
,,,2022-08-08 13:35:31.310,-0.172,-0.098
,,,2022-08-08 13:35:31.811,-0.224,-0.133
,,,2022-08-08 13:35:32.311,-0.19,-0.063
,,,2022-08-08 13:35:32.810,-0.123,-0.076
,,,2022-08-08 13:35:33.311,-0.163,-0.106
,,,2022-08-08 13:35:33.810,-0.205,-0.066
,,,2022-08-08 13:35:34.310,-0.15,-0.053
,,,2022-08-08 13:35:34.811,-0.18,-0.086
,,,2022-08-08 13:35:35.312,-0.195,-0.12
,,,2022-08-08 13:35:35.812,-0.155,-0.078
,,,2022-08-08 13:35:36.311,-0.163,-0.07
,,,2022-08-08 13:35:36.812,-0.177,-0.106
,,,2022-08-08 13:35:37.310,-0.21,-0.07
,,,2022-08-08 13:35:37.810,-0.143,-0.1
,,,2022-08-08 13:35:38.310,-0.205,-0.096
,,,2022-08-08 13:35:38.811,-0.168,-0.083
,,,2022-08-08 13:35:39.311,-0.239,-0.1
,,,2022-08-08 13:35:39.811,-0.244,-0.118
,,,2022-08-08 13:35:40.311,-0.182,-0.065
,,,2022-08-08 13:35:40.810,-0.135,-0.043
,,,2022-08-08 13:35:41.311,-0.192,-0.045
,,,2022-08-08 13:35:41.810,-0.12,-0.1
,,,2022-08-08 13:35:42.310,-0.237,-0.086
,,,2022-08-08 13:35:42.811,-0.185,-0.041
,,,2022-08-08 13:35:43.311,-0.178,-0.083
,,,2022-08-08 13:35:43.812,-0.153,-0.093
,,,2022-08-08 13:35:44.311,-0.214,-0.096
,,,2022-08-08 13:35:44.812,-0.173,-0.091
,,,2022-08-08 13:35:45.312,-0.22,-0.188
,,,2022-08-08 13:35:45.810,-0.2,-0.1
,,,2022-08-08 13:35:46.310,-0.148,-0.117
,,,2022-08-08 13:35:46.811,-0.18,-0.09
,,,2022-08-08 13:35:47.311,-0.207,-0.045
,,,2022-08-08 13:35:47.810,-0.272,-0.103
,,,2022-08-08 13:35:48.309,-0.175,-0.063
,,,2022-08-08 13:35:48.809,-0.187,-0.095
,,,2022-08-08 13:35:49.310,-0.19,-0.093
,,,2022-08-08 13:35:49.811,-0.239,-0.075
,,,2022-08-08 13:35:50.311,-0.13,-0.081
,,,2022-08-08 13:35:50.810,-0.192,-0.07
,,,2022-08-08 13:35:51.310,-0.163,-0.098
,,,2022-08-08 13:35:51.811,-0.207,-0.061
,,,2022-08-08 13:35:52.311,-0.177,-0.056
,,,2022-08-08 13:35:52.810,-0.217,-0.101
,,,2022-08-08 13:35:53.310,-0.175,-0.068
,,,2022-08-08 13:35:53.810,-0.168,-0.086
,,,2022-08-08 13:35:54.310,-0.168,-0.113
,,,2022-08-08 13:35:54.811,-0.227,-0.095
,,,2022-08-08 13:35:55.311,-0.194,-0.085
,,,2022-08-08 13:35:55.811,-0.163,-0.08
,,,2022-08-08 13:35:56.311,-0.207,-0.091
,,,2022-08-08 13:35:56.811,-0.148,-0.056
,,,2022-08-08 13:35:57.311,-0.22,-0.076
,,,2022-08-08 13:35:57.811,-0.18,-0.148
,,,2022-08-08 13:35:58.312,-0.255,-0.07
,,,2022-08-08 13:35:58.812,-0.21,-0.048
,,,2022-08-08 13:35:59.312,-0.128,-0.12
,,,2022-08-08 13:35:59.811,-0.128,-0.101
,,,2022-08-08 13:36:00.310,-0.17,-0.091
,,,2022-08-08 13:36:00.812,-0.22,-0.117
,,,2022-08-08 13:36:01.312,-0.18,-0.063
,,,2022-08-08 13:36:01.812,-0.209,-0.108
,,,2022-08-08 13:36:02.310,-0.127,-0.128
,,,2022-08-08 13:36:02.811,-0.128,-0.075
